,dishId,userId,rating
11157,558,12699,5
11158,558,14589,5
11159,558,4594,4
11160,558,253,3
11161,558,2362,5
11162,558,15339,4
11163,558,8809,4
11164,558,16965,5
11165,558,7994,5
11166,558,1353,5
11167,558,14745,3
11168,558,16343,3
11169,558,11801,5
11170,558,13655,5
11171,558,9947,5
11172,558,17266,5
11173,558,1759,5
11174,558,3700,4
11175,558,3658,5
11176,558,15560,2
11177,558,7136,5
11178,558,523,5
11179,558,16118,5
11180,558,1577,5
11181,558,16211,5
11182,558,1543,5
11183,558,15587,5
11184,558,17670,5
11185,558,4707,4
11186,558,1755,5
11187,558,10035,4
11188,558,2697,4
11189,558,2750,4
11190,558,8105,5
11191,558,9038,5
11192,558,18305,4
11193,558,5969,4
11194,558,18520,3
11195,558,251,3
11196,558,18976,2
11197,558,15343,5
11198,558,9188,4
11199,558,15570,4
11200,558,16352,5
11201,558,2808,4
11202,558,11642,5
11203,558,18284,5
11204,558,10594,3
11205,558,3658,5
11206,558,15560,2
11207,558,7136,5
11208,558,523,5
11209,558,16118,5
11210,558,1577,5
11211,558,16211,5
11212,558,1543,5
11213,558,15587,5
11214,558,17670,5
11215,558,4707,4
11216,558,1755,5
11217,558,10035,4
11218,558,2697,4
11219,558,2750,4
11220,558,8105,5
11221,558,9038,5
11222,558,18305,4
11223,558,5969,4
11224,558,18520,3
11225,558,251,3
11226,558,18976,2
11227,558,15343,5
11228,558,9188,4
11229,558,15570,4
11230,558,16352,5
11231,558,2808,4
11232,558,11642,5
11233,558,18284,5
11234,558,10594,3
11235,558,5574,4
11236,558,5826,5
11237,558,3516,4
11238,558,15358,5
11239,558,1775,5
11240,558,1823,5
11241,558,7192,5
11242,558,14814,5
11243,558,1714,4
11244,558,4857,5
11245,558,8846,5
11246,558,15843,5
11247,558,2010,5
11248,558,5574,4
11249,558,5826,5
11250,558,3516,4
11251,558,15358,5
11252,558,1775,5
11253,558,1823,5
11254,558,7192,5
11255,558,14814,5
11256,558,1714,4
11257,558,4857,5
11258,558,8846,5
11259,558,15843,5
11260,558,2010,5
11261,558,20997,3
11262,558,20831,5
11263,558,276,5
11264,558,7173,5
11265,558,12274,2
11266,558,14257,5
11267,558,18800,5
11268,558,12478,3
11269,558,19772,5
11270,558,14817,4
11271,558,18309,4
11272,558,607,5
11273,558,8908,5
11274,558,9673,5
11275,558,19624,3
11276,558,9522,4
11277,558,12557,5
11278,558,882,5
11279,558,12741,5
11280,558,14874,5
11281,558,19332,5
11282,558,16975,5
11283,558,2847,5
11284,558,16920,5
11285,558,8918,5
11286,558,7581,5
11287,558,2357,4
11288,558,1616,5
11289,558,5737,4
11290,558,19094,4
11291,558,20997,3
11292,558,20831,5
11293,558,276,5
11294,558,7173,5
11295,558,12274,2
11296,558,14257,5
11297,558,18800,5
11298,558,12478,3
11299,558,19772,5
11300,558,14817,4
11301,558,18309,4
11302,558,607,5
11303,558,8908,5
11304,558,9673,5
11305,558,19624,3
11306,558,9522,4
11307,558,12557,5
11308,558,882,5
11309,558,12741,5
11310,558,14874,5
11311,558,19332,5
11312,558,16975,5
11313,558,2847,5
11314,558,16920,5
11315,558,8918,5
11316,558,7581,5
11317,558,2357,4
11318,558,1616,5
11319,558,5737,4
11320,558,19094,4
11321,558,7712,5
11322,558,9132,4
11323,558,14643,4
11324,558,12324,5
11325,558,11941,5
11326,558,14402,4
11327,558,14740,5
11328,558,16441,5
11329,558,10365,5
11330,558,61,5
11331,558,19387,5
11332,558,8269,5
11333,558,17090,4
11334,558,18341,5
11335,558,4680,5
11336,558,2055,2
11337,558,6225,5
11338,558,5446,5
11339,558,10364,1
11340,558,1726,3
11341,558,4803,3
11342,558,20714,5
11343,558,20769,5
11344,558,8850,5
11345,558,12435,5
11346,558,15040,5
11347,558,10053,2
11348,558,4533,4
11349,558,10920,5
11350,558,9447,4
11351,558,7712,5
11352,558,9132,4
11353,558,14643,4
11354,558,12324,5
11355,558,11941,5
11356,558,14402,4
11357,558,14740,5
11358,558,16441,5
11359,558,10365,5
11360,558,61,5
11361,558,19387,5
11362,558,8269,5
11363,558,17090,4
11364,558,18341,5
11365,558,4680,5
11366,558,2055,2
11367,558,6225,5
11368,558,5446,5
11369,558,10364,1
11370,558,1726,3
11371,558,4803,3
11372,558,20714,5
11373,558,20769,5
11374,558,8850,5
11375,558,12435,5
11376,558,15040,5
11377,558,10053,2
11378,558,4533,4
11379,558,10920,5
11380,558,9447,4
11381,1280,10568,4
11382,1280,6786,5
11383,1280,9717,5
11384,1280,4102,5
11385,1280,4560,5
11386,1280,6862,5
11387,1280,8850,5
11388,1280,20484,5
11389,1280,16151,5
11390,1280,3536,5
11391,1280,8874,5
11392,1280,2110,4
11393,1280,17499,5
11394,1280,7614,5
11395,1280,9530,4
11396,1280,12399,4
11397,1280,6124,4
11398,1280,14865,5
11399,1280,11035,5
11400,1280,13536,2
11401,1280,14455,5
11402,1280,11435,4
11403,1280,5827,4
11404,1280,5858,1
11405,1280,2606,1
11406,822,6347,5
11407,822,19825,4
11408,822,6347,5
11409,822,19825,4
11410,822,18175,3
11411,822,18175,3
11412,822,20504,5
11413,822,20504,5
11414,849,16933,5
11415,849,4018,5
11416,849,8362,5
11417,849,3096,4
11418,849,16933,5
11419,849,4018,5
11420,849,8362,5
11421,849,3096,4
11422,849,7304,5
11423,849,7304,5
11424,784,7036,3
11425,784,15147,3
11426,784,7036,3
11427,784,15147,3
11428,784,9917,5
11429,784,9917,5
11430,784,11404,4
11431,784,11404,4
11432,784,14357,5
11433,784,11690,4
11434,784,20746,4
11435,784,7510,5
11436,784,18732,5
11437,784,881,5
11438,784,14357,5
11439,784,11690,4
11440,784,20746,4
11441,784,7510,5
11442,784,18732,5
11443,784,881,5
11444,784,15357,4
11445,784,15357,4
11446,706,5995,5
11447,706,5995,5
11448,706,6388,5
11449,706,6388,5
11450,706,17256,5
11451,706,17256,5
11452,706,19841,5
11453,706,4901,5
11454,706,19841,5
11455,706,4901,5
11456,706,17116,5
11457,706,17116,5
11458,706,7166,4
11459,706,18695,5
11460,706,11104,5
11461,706,7166,4
11462,706,18695,5
11463,706,11104,5
11464,706,16258,5
11465,706,16258,5
11466,706,14331,5
11467,706,12055,1
11468,706,1178,5
11469,706,8586,5
11470,706,14512,5
11471,706,4402,5
11472,706,12684,5
11473,706,17488,5
11474,706,6747,5
11475,706,14331,5
11476,706,12055,1
11477,706,1178,5
11478,706,8586,5
11479,706,14512,5
11480,706,4402,5
11481,706,12684,5
11482,706,17488,5
11483,706,6747,5
11484,706,4342,4
11485,706,4342,4
11486,706,15204,4
11487,706,10250,4
11488,706,4700,5
11489,706,8771,5
11490,706,2812,4
11491,706,2754,5
11492,706,5592,5
11493,706,11238,5
11494,706,15204,4
11495,706,10250,4
11496,706,4700,5
11497,706,8771,5
11498,706,2812,4
11499,706,2754,5
11500,706,5592,5
11501,706,11238,5
11502,707,7116,5
11503,707,10279,5
11504,707,16865,5
11505,707,16822,5
11506,707,10294,3
11507,707,18046,5
11508,707,2465,5
11509,707,8702,5
11510,707,9646,4
11511,707,521,4
11512,707,14635,2
11513,707,5939,5
11514,707,12330,4
11515,707,2634,5
11516,707,11115,4
11517,707,8017,3
11518,707,19437,5
11519,707,612,5
11520,707,19637,5
11521,707,19733,5
11522,707,5359,5
11523,707,16428,5
11524,707,15263,4
11525,707,13378,5
11526,707,9728,5
11527,707,14336,5
11528,707,20011,5
11529,707,2984,3
11530,707,6274,4
11531,707,1287,5
11532,707,7116,5
11533,707,10279,5
11534,707,16865,5
11535,707,16822,5
11536,707,10294,3
11537,707,18046,5
11538,707,2465,5
11539,707,8702,5
11540,707,9646,4
11541,707,521,4
11542,707,14635,2
11543,707,5939,5
11544,707,12330,4
11545,707,2634,5
11546,707,11115,4
11547,707,8017,3
11548,707,19437,5
11549,707,612,5
11550,707,19637,5
11551,707,19733,5
11552,707,5359,5
11553,707,16428,5
11554,707,15263,4
11555,707,13378,5
11556,707,9728,5
11557,707,14336,5
11558,707,20011,5
11559,707,2984,3
11560,707,6274,4
11561,707,1287,5
11562,707,11685,3
11563,707,4247,4
11564,707,2130,5
11565,707,8170,5
11566,707,10125,4
11567,707,4026,5
11568,707,19030,5
11569,707,16638,5
11570,707,13208,5
11571,707,15839,4
11572,707,11685,3
11573,707,4247,4
11574,707,2130,5
11575,707,8170,5
11576,707,10125,4
11577,707,4026,5
11578,707,19030,5
11579,707,16638,5
11580,707,13208,5
11581,707,15839,4
11582,707,186,5
11583,707,4440,5
11584,707,6740,5
11585,707,11930,5
11586,707,17118,5
11587,707,15941,4
11588,707,14049,5
11589,707,2355,5
11590,707,7533,4
11591,707,16977,5
11592,707,337,5
11593,707,17962,5
11594,707,9827,5
11595,707,4007,5
11596,707,17676,5
11597,707,10035,5
11598,707,12265,3
11599,707,8118,4
11600,707,11765,5
11601,707,16383,5
11602,707,1129,3
11603,707,181,4
11604,707,882,5
11605,707,12999,4
11606,707,17178,5
11607,707,12183,5
11608,707,3252,5
11609,707,20505,5
11610,707,10484,4
11611,707,1977,4
11612,707,186,5
11613,707,4440,5
11614,707,6740,5
11615,707,11930,5
11616,707,17118,5
11617,707,15941,4
11618,707,14049,5
11619,707,2355,5
11620,707,7533,4
11621,707,16977,5
11622,707,337,5
11623,707,17962,5
11624,707,9827,5
11625,707,4007,5
11626,707,17676,5
11627,707,10035,5
11628,707,12265,3
11629,707,8118,4
11630,707,11765,5
11631,707,16383,5
11632,707,1129,3
11633,707,181,4
11634,707,882,5
11635,707,12999,4
11636,707,17178,5
11637,707,12183,5
11638,707,3252,5
11639,707,20505,5
11640,707,10484,4
11641,707,1977,4
11642,707,17395,5
11643,707,5847,5
11644,707,8561,5
11645,707,19000,5
11646,707,3803,5
11647,707,15352,3
11648,707,4079,5
11649,707,993,3
11650,707,1799,4
11651,707,13860,5
11652,707,16233,5
11653,707,16477,4
11654,707,17229,4
11655,707,7184,4
11656,707,4164,5
11657,707,20969,5
11658,707,4049,5
11659,707,9489,5
11660,707,14593,4
11661,707,17395,5
11662,707,5847,5
11663,707,8561,5
11664,707,19000,5
11665,707,3803,5
11666,707,15352,3
11667,707,4079,5
11668,707,993,3
11669,707,1799,4
11670,707,13860,5
11671,707,16233,5
11672,707,16477,4
11673,707,17229,4
11674,707,7184,4
11675,707,4164,5
11676,707,20969,5
11677,707,4049,5
11678,707,9489,5
11679,707,14593,4
11680,707,19639,4
11681,707,13092,5
11682,707,9709,4
11683,707,14246,5
11684,707,9661,4
11685,707,15024,4
11686,707,19639,4
11687,707,13092,5
11688,707,9709,4
11689,707,14246,5
11690,707,9661,4
11691,707,15024,4
11692,707,9807,4
11693,707,10035,3
11694,707,3463,5
11695,707,9807,4
11696,707,10035,3
11697,707,3463,5
11698,707,13895,5
11699,707,13895,5
11700,707,14134,5
11701,707,6608,4
11702,707,15180,4
11703,707,18424,5
11704,707,14035,5
11705,707,3804,4
11706,707,4944,5
11707,707,16231,5
11708,707,1341,5
11709,707,14489,5
11710,707,13597,4
11711,707,11381,5
11712,707,16448,5
11713,707,18584,5
11714,707,1311,4
11715,707,3432,4
11716,707,7925,4
11717,707,12109,4
11718,707,19046,4
11719,707,4031,4
11720,707,9657,2
11721,707,10296,5
11722,707,9073,5
11723,707,369,5
11724,707,19894,5
11725,707,13736,4
11726,707,7685,4
11727,707,20532,5
11728,707,8266,5
11729,707,7328,5
11730,707,14134,5
11731,707,6608,4
11732,707,15180,4
11733,707,18424,5
11734,707,14035,5
11735,707,3804,4
11736,707,4944,5
11737,707,16231,5
11738,707,1341,5
11739,707,14489,5
11740,707,13597,4
11741,707,11381,5
11742,707,16448,5
11743,707,18584,5
11744,707,1311,4
11745,707,3432,4
11746,707,7925,4
11747,707,12109,4
11748,707,19046,4
11749,707,4031,4
11750,707,9657,2
11751,707,10296,5
11752,707,9073,5
11753,707,369,5
11754,707,19894,5
11755,707,13736,4
11756,707,7685,4
11757,707,20532,5
11758,707,8266,5
11759,707,7328,5
11760,707,611,1
11761,707,6575,5
11762,707,13251,5
11763,707,3071,5
11764,707,4439,4
11765,707,611,1
11766,707,6575,5
11767,707,13251,5
11768,707,3071,5
11769,707,4439,4
11770,707,11879,5
11771,707,7378,4
11772,707,15498,4
11773,707,8898,5
11774,707,11879,5
11775,707,7378,4
11776,707,15498,4
11777,707,8898,5
11778,707,20229,5
11779,707,8885,5
11780,707,14329,5
11781,707,6016,4
11782,707,20229,5
11783,707,8885,5
11784,707,14329,5
11785,707,6016,4
11786,707,5692,5
11787,707,7871,5
11788,707,11859,4
11789,707,17726,5
11790,707,437,5
11791,707,11473,4
11792,707,10913,4
11793,707,5993,5
11794,707,13637,4
11795,707,2796,4
11796,707,1651,5
11797,707,16416,5
11798,707,7788,5
11799,707,4380,5
11800,707,4531,5
11801,707,8102,5
11802,707,15621,5
11803,707,12604,4
11804,707,646,5
11805,707,12959,5
11806,707,17223,5
11807,707,2696,5
11808,707,945,4
11809,707,6208,5
11810,707,3023,4
11811,707,17318,3
11812,707,6340,5
11813,707,9254,4
11814,707,7877,5
11815,707,9625,4
11816,707,5692,5
11817,707,7871,5
11818,707,11859,4
11819,707,17726,5
11820,707,437,5
11821,707,11473,4
11822,707,10913,4
11823,707,5993,5
11824,707,13637,4
11825,707,2796,4
11826,707,1651,5
11827,707,16416,5
11828,707,7788,5
11829,707,4380,5
11830,707,4531,5
11831,707,8102,5
11832,707,15621,5
11833,707,12604,4
11834,707,646,5
11835,707,12959,5
11836,707,17223,5
11837,707,2696,5
11838,707,945,4
11839,707,6208,5
11840,707,3023,4
11841,707,17318,3
11842,707,6340,5
11843,707,9254,4
11844,707,7877,5
11845,707,9625,4
11846,707,6059,4
11847,707,18695,5
11848,707,6059,4
11849,707,18695,5
11850,707,13367,5
11851,707,3667,5
11852,707,12954,3
11853,707,10084,5
11854,707,18050,5
11855,707,5805,5
11856,707,17105,4
11857,707,3515,5
11858,707,15094,5
11859,707,370,5
11860,707,12899,5
11861,707,20303,5
11862,707,7468,5
11863,707,2794,5
11864,707,744,5
11865,707,8213,5
11866,707,11220,4
11867,707,1700,5
11868,707,5685,5
11869,707,16277,5
11870,707,1835,5
11871,707,19280,4
11872,707,1617,4
11873,707,16679,5
11874,707,17539,4
11875,707,10679,5
11876,707,11940,4
11877,707,2681,5
11878,707,7974,5
11879,707,16129,5
11880,707,14964,4
11881,707,853,5
11882,707,20406,5
11883,707,15609,5
11884,707,17105,5
11885,707,19577,5
11886,707,15570,5
11887,707,14120,3
11888,707,19687,5
11889,707,15341,5
11890,707,969,5
11891,707,13890,5
11892,707,2172,5
11893,707,12435,5
11894,707,10811,3
11895,707,14969,5
11896,707,14803,5
11897,707,2622,5
11898,707,3562,5
11899,707,18601,5
11900,707,424,5
11901,707,2681,5
11902,707,7974,5
11903,707,16129,5
11904,707,14964,4
11905,707,853,5
11906,707,20406,5
11907,707,15609,5
11908,707,17105,5
11909,707,19577,5
11910,707,15570,5
11911,707,14120,3
11912,707,19687,5
11913,707,15341,5
11914,707,969,5
11915,707,13890,5
11916,707,2172,5
11917,707,12435,5
11918,707,10811,3
11919,707,14969,5
11920,707,14803,5
11921,707,2622,5
11922,707,3562,5
11923,707,18601,5
11924,707,424,5
11925,707,6001,5
11926,707,10386,5
11927,707,19382,5
11928,707,14880,5
11929,707,351,5
11930,707,17413,3
11931,707,7972,2
11932,707,16945,5
11933,707,6001,5
11934,707,10386,5
11935,707,19382,5
11936,707,14880,5
11937,707,351,5
11938,707,17413,3
11939,707,7972,2
11940,707,16945,5
11941,707,11382,5
11942,707,20154,5
11943,707,307,5
11944,707,15511,5
11945,707,8715,4
11946,707,5178,3
11947,707,10125,3
11948,707,20334,5
11949,707,9563,3
11950,707,205,5
11951,707,7762,5
11952,707,9568,5
11953,707,17105,5
11954,707,19387,5
11955,707,18311,5
11956,707,12209,5
11957,707,7202,4
11958,707,7130,5
11959,707,9318,5
11960,707,11497,5
11961,707,12241,5
11962,707,11999,5
11963,707,12572,5
11964,707,12052,5
11965,707,4213,5
11966,707,8695,5
11967,707,16693,3
11968,707,15374,4
11969,707,11034,3
11970,707,6547,5
11971,707,11382,5
11972,707,20154,5
11973,707,307,5
11974,707,15511,5
11975,707,8715,4
11976,707,5178,3
11977,707,10125,3
11978,707,20334,5
11979,707,9563,3
11980,707,205,5
11981,707,7762,5
11982,707,9568,5
11983,707,17105,5
11984,707,19387,5
11985,707,18311,5
11986,707,12209,5
11987,707,7202,4
11988,707,7130,5
11989,707,9318,5
11990,707,11497,5
11991,707,12241,5
11992,707,11999,5
11993,707,12572,5
11994,707,12052,5
11995,707,4213,5
11996,707,8695,5
11997,707,16693,3
11998,707,15374,4
11999,707,11034,3
12000,707,6547,5
12001,707,18741,5
12002,707,19015,5
12003,707,10028,5
12004,707,581,5
12005,707,18741,5
12006,707,19015,5
12007,707,10028,5
12008,707,581,5
12009,707,999,4
12010,707,3917,5
12011,707,999,4
12012,707,3917,5
12013,707,13460,4
12014,707,18424,5
12015,707,13460,4
12016,707,18424,5
12017,707,16537,5
12018,707,7083,5
12019,707,459,5
12020,707,20380,5
12021,707,13682,5
12022,707,8352,5
12023,707,17949,5
12024,707,3382,5
12025,707,13568,4
12026,707,9254,5
12027,707,13691,4
12028,707,16753,5
12029,707,8259,5
12030,707,6429,5
12031,707,17162,4
12032,707,16095,5
12033,707,1001,5
12034,707,9232,5
12035,707,285,5
12036,707,6973,5
12037,707,864,5
12038,707,10218,5
12039,707,5148,4
12040,707,11065,5
12041,707,14225,5
12042,707,8860,5
12043,707,20253,5
12044,707,9543,5
12045,707,1260,4
12046,707,10260,4
12047,707,16537,5
12048,707,7083,5
12049,707,459,5
12050,707,20380,5
12051,707,13682,5
12052,707,8352,5
12053,707,17949,5
12054,707,3382,5
12055,707,13568,4
12056,707,9254,5
12057,707,13691,4
12058,707,16753,5
12059,707,8259,5
12060,707,6429,5
12061,707,17162,4
12062,707,16095,5
12063,707,1001,5
12064,707,9232,5
12065,707,285,5
12066,707,6973,5
12067,707,864,5
12068,707,10218,5
12069,707,5148,4
12070,707,11065,5
12071,707,14225,5
12072,707,8860,5
12073,707,20253,5
12074,707,9543,5
12075,707,1260,4
12076,707,10260,4
12077,707,17997,5
12078,707,18521,5
12079,707,4940,5
12080,707,19572,5
12081,707,2444,5
12082,707,8654,4
12083,707,14603,5
12084,707,8707,5
12085,707,9712,3
12086,707,18829,4
12087,707,10901,5
12088,707,17997,5
12089,707,18521,5
12090,707,4940,5
12091,707,19572,5
12092,707,2444,5
12093,707,8654,4
12094,707,14603,5
12095,707,8707,5
12096,707,9712,3
12097,707,18829,4
12098,707,10901,5
12099,707,16061,4
12100,707,16061,4
12101,707,7496,4
12102,707,7496,4
12103,707,20516,5
12104,707,11856,5
12105,707,20516,5
12106,707,11856,5
12107,707,14508,4
12108,707,14508,4
12109,102,9114,4
12110,102,9114,4
12111,102,142,5
12112,102,142,5
12113,102,8871,4
12114,102,1611,5
12115,102,10845,5
12116,102,8130,4
12117,102,17178,5
12118,102,18978,5
12119,102,1455,5
12120,102,12273,4
12121,102,1357,5
12122,102,13380,4
12123,102,15612,3
12124,102,14414,5
12125,102,18556,5
12126,102,4575,5
12127,102,2119,5
12128,102,18948,5
12129,102,7115,5
12130,102,1362,5
12131,102,65,3
12132,102,5540,5
12133,102,1450,5
12134,102,10709,5
12135,102,8984,5
12136,102,8397,4
12137,102,15559,5
12138,102,3674,5
12139,102,500,5
12140,102,16663,5
12141,102,13766,5
12142,102,8219,3
12143,102,8871,4
12144,102,1611,5
12145,102,10845,5
12146,102,8130,4
12147,102,17178,5
12148,102,18978,5
12149,102,1455,5
12150,102,12273,4
12151,102,1357,5
12152,102,13380,4
12153,102,15612,3
12154,102,14414,5
12155,102,18556,5
12156,102,4575,5
12157,102,2119,5
12158,102,18948,5
12159,102,7115,5
12160,102,1362,5
12161,102,65,3
12162,102,5540,5
12163,102,1450,5
12164,102,10709,5
12165,102,8984,5
12166,102,8397,4
12167,102,15559,5
12168,102,3674,5
12169,102,500,5
12170,102,16663,5
12171,102,13766,5
12172,102,8219,3
12173,102,16902,5
12174,102,3245,4
12175,102,14228,4
12176,102,2507,4
12177,102,15888,5
12178,102,13047,5
12179,102,18267,5
12180,102,16277,5
12181,102,2211,5
12182,102,15631,4
12183,102,1002,5
12184,102,16902,5
12185,102,3245,4
12186,102,14228,4
12187,102,2507,4
12188,102,15888,5
12189,102,13047,5
12190,102,18267,5
12191,102,16277,5
12192,102,2211,5
12193,102,15631,4
12194,102,1002,5
12195,102,19171,5
12196,102,19171,5
12197,102,9219,5
12198,102,19837,5
12199,102,9219,5
12200,102,19837,5
12201,102,1323,5
12202,102,1323,5
12203,102,14797,4
12204,102,19319,5
12205,102,15957,4
12206,102,14797,4
12207,102,19319,5
12208,102,15957,4
12209,485,17329,5
12210,485,19406,5
12211,485,7083,2
12212,485,17329,5
12213,485,19406,5
12214,485,7083,2
12215,485,16810,4
12216,485,16810,4
12217,485,8178,5
12218,485,20797,5
12219,485,9378,5
12220,485,9378,5
12221,485,18930,5
12222,485,13148,5
12223,485,10891,5
12224,485,8178,5
12225,485,20797,5
12226,485,9378,5
12227,485,9378,5
12228,485,18930,5
12229,485,13148,5
12230,485,10891,5
12231,485,7438,5
12232,485,7438,5
12233,485,15396,5
12234,485,19167,5
12235,485,14990,5
12236,485,9151,5
12237,485,10225,4
12238,485,18183,4
12239,485,3256,5
12240,485,14712,5
12241,485,13242,4
12242,485,10035,5
12243,485,20417,5
12244,485,15396,5
12245,485,19167,5
12246,485,14990,5
12247,485,9151,5
12248,485,10225,4
12249,485,18183,4
12250,485,3256,5
12251,485,14712,5
12252,485,13242,4
12253,485,10035,5
12254,485,20417,5
12255,485,12514,5
12256,485,4141,5
12257,485,15625,5
12258,485,12514,5
12259,485,4141,5
12260,485,15625,5
12261,485,3508,4
12262,485,3508,4
12263,485,20910,5
12264,485,20910,5
12265,485,11434,5
12266,485,11434,5
12267,485,20390,5
12268,485,20390,5
12269,788,6625,5
12270,788,6625,5
12271,788,18042,4
12272,788,18042,4
12273,788,2757,5
12274,788,2757,5
12275,788,9279,5
12276,788,9279,5
12277,788,8304,4
12278,788,8304,4
12279,789,6625,5
12280,789,6625,5
12281,792,18467,5
12282,792,14573,5
12283,792,4774,5
12284,792,7558,5
12285,792,10862,5
12286,792,18994,5
12287,792,14545,5
12288,792,16942,5
12289,792,19450,5
12290,792,19382,5
12291,792,9809,4
12292,792,11047,4
12293,792,8560,5
12294,792,10288,5
12295,792,16828,4
12296,792,5503,4
12297,792,4782,5
12298,792,830,4
12299,792,9498,3
12300,792,18219,5
12301,792,11436,5
12302,792,2938,5
12303,792,8578,4
12304,792,5902,5
12305,792,20013,4
12306,792,8586,1
12307,792,486,4
12308,792,2958,5
12309,792,9363,5
12310,792,2333,4
12311,792,7258,4
12312,792,13407,5
12313,792,10993,5
12314,792,5021,5
12315,792,1974,4
12316,792,8962,5
12317,792,7713,4
12318,792,19097,5
12319,792,1728,4
12320,792,9683,5
12321,792,838,5
12322,792,17291,4
12323,792,13438,5
12324,792,200,4
12325,792,17487,5
12326,792,8378,4
12327,792,9878,5
12328,792,14520,5
12329,792,1237,5
12330,792,4827,5
12331,792,19194,5
12332,792,17207,5
12333,792,11136,5
12334,792,1668,4
12335,792,13854,4
12336,792,3783,5
12337,792,10137,4
12338,792,4020,3
12339,792,15579,5
12340,792,20541,5
12341,792,10361,4
12342,792,2361,4
12343,792,1429,5
12344,792,19761,4
12345,792,6627,5
12346,792,731,4
12347,792,7543,5
12348,792,11122,5
12349,792,19612,4
12350,792,12324,4
12351,792,14202,5
12352,792,7348,5
12353,792,7606,5
12354,792,7202,5
12355,792,12312,5
12356,792,7512,4
12357,792,20086,5
12358,792,20688,5
12359,792,12854,5
12360,792,817,5
12361,792,7651,4
12362,792,16518,4
12363,792,146,5
12364,792,15941,3
12365,792,16162,4
12366,792,16186,4
12367,792,9919,5
12368,792,7801,5
12369,792,18491,4
12370,792,7017,5
12371,792,13088,3
12372,792,6534,5
12373,792,15215,5
12374,792,18089,5
12375,792,2952,5
12376,792,4440,5
12377,792,20346,5
12378,792,2122,5
12379,792,14604,5
12380,792,4973,4
12381,792,11799,5
12382,792,9319,5
12383,792,2909,5
12384,792,12250,3
12385,792,12109,5
12386,792,14557,5
12387,792,15091,5
12388,792,4324,5
12389,792,14093,5
12390,792,17259,5
12391,792,6007,4
12392,792,5032,4
12393,792,17005,5
12394,792,8029,5
12395,792,11321,5
12396,792,16121,5
12397,792,7075,5
12398,792,2569,5
12399,792,1519,5
12400,792,9352,5
12401,792,8962,5
12402,792,1906,5
12403,792,9567,5
12404,792,5373,5
12405,792,20748,5
12406,792,20900,5
12407,792,17927,5
12408,792,12907,5
12409,792,12250,5
12410,792,10296,5
12411,792,6563,5
12412,792,6563,5
12413,792,15488,5
12414,792,4113,5
12415,792,15488,5
12416,792,4113,5
12417,792,3292,5
12418,792,12045,3
12419,792,3292,5
12420,792,12045,3
12421,792,20819,2
12422,792,20819,2
12423,792,4017,3
12424,792,9809,4
12425,792,19659,5
12426,792,4017,3
12427,792,9809,4
12428,792,19659,5
12429,792,8345,5
12430,792,18882,5
12431,792,3373,5
12432,792,8345,5
12433,792,18882,5
12434,792,3373,5
12435,792,14464,5
12436,792,10961,4
12437,792,19735,4
12438,792,10479,1
12439,792,13300,5
12440,792,6046,4
12441,792,20918,3
12442,792,9,4
12443,792,2426,5
12444,792,10937,5
12445,792,11499,5
12446,792,7028,4
12447,792,19458,5
12448,792,73,5
12449,792,19369,4
12450,792,14464,5
12451,792,10961,4
12452,792,19735,4
12453,792,10479,1
12454,792,13300,5
12455,792,6046,4
12456,792,20918,3
12457,792,9,4
12458,792,2426,5
12459,792,10937,5
12460,792,11499,5
12461,792,7028,4
12462,792,19458,5
12463,792,73,5
12464,792,19369,4
12465,792,6060,5
12466,792,20314,5
12467,792,15802,5
12468,792,16875,5
12469,792,4508,5
12470,792,6060,5
12471,792,20314,5
12472,792,15802,5
12473,792,16875,5
12474,792,4508,5
12475,792,7099,5
12476,792,14797,4
12477,792,11017,5
12478,792,10184,4
12479,792,2458,5
12480,792,14687,5
12481,792,16265,5
12482,792,1525,4
12483,792,7105,5
12484,792,2622,4
12485,792,13730,5
12486,792,18953,5
12487,792,7099,5
12488,792,14797,4
12489,792,11017,5
12490,792,10184,4
12491,792,2458,5
12492,792,14687,5
12493,792,16265,5
12494,792,1525,4
12495,792,7105,5
12496,792,2622,4
12497,792,13730,5
12498,792,18953,5
12499,792,15366,5
12500,792,11382,3
12501,792,10023,5
12502,792,11048,5
12503,792,7534,5
12504,792,15366,5
12505,792,11382,3
12506,792,10023,5
12507,792,11048,5
12508,792,7534,5
12509,792,2850,5
12510,792,1771,5
12511,792,11932,5
12512,792,744,4
12513,792,1135,4
12514,792,3694,2
12515,792,11480,3
12516,792,9012,5
12517,792,19557,3
12518,792,11645,5
12519,792,3936,5
12520,792,13272,4
12521,792,994,5
12522,792,12529,1
12523,792,2850,5
12524,792,1771,5
12525,792,11932,5
12526,792,744,4
12527,792,1135,4
12528,792,3694,2
12529,792,11480,3
12530,792,9012,5
12531,792,19557,3
12532,792,11645,5
12533,792,3936,5
12534,792,13272,4
12535,792,994,5
12536,792,12529,1
12537,792,13631,5
12538,792,8891,5
12539,792,10177,5
12540,792,16156,5
12541,792,13631,5
12542,792,8891,5
12543,792,10177,5
12544,792,16156,5
12545,792,6546,5
12546,792,16471,5
12547,792,16010,5
12548,792,19308,5
12549,792,8351,5
12550,792,6546,5
12551,792,16471,5
12552,792,16010,5
12553,792,19308,5
12554,792,8351,5
12555,792,7198,5
12556,792,3916,5
12557,792,7983,5
12558,792,7198,5
12559,792,3916,5
12560,792,7983,5
